id,oracion_id,oracion_original,oracion_limpia,oracion_sinStopWords,presidente,vicepresidente,lista,Partido
VA2,186,Las cárceles dejarán de ser la universidad en donde los delincuentes sacan masterados para seguir delinquiendo.,las carceles dejaran de ser la universidad en donde los delincuentes sacan masterados para seguir delinquiendo,carceles dejaran ser universidad delincuentes sacan masterados seguir delinquiendo,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,187,¿Cómo lo va a hacer si hoy están las fuerzas armadas allí y no terminan?,como lo va a hacer si hoy estan las fuerzas armadas alli y no terminan,va hacer si hoy estan fuerzas armadas alli terminan,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,188,Porque no han incursionado como tienen que hacerlo pues.,porque no han incursionado como tienen que hacerlo pues,incursionado hacerlo pues,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,189,"Pero por favor, las cosas están... Hay que entrar a las cárceles.",pero por favor las cosas estan hay que entrar a las carceles,favor cosas estan entrar carceles,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,190,"El estado tiene que estar ahí y hacer sentir que es quien tiene el control de los centros penitenciarios, no los delincuentes.",el estado tiene que estar ahi y hacer sentir que es quien tiene el control de los centros penitenciarios no los delincuentes,ahi hacer sentir control centros penitenciarios delincuentes,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,191,Es solamente tener el carácter y la decisión para tener que hacerlo.,es solamente tener el caracter y la decision para tener que hacerlo,solamente tener caracter decision tener hacerlo,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,192,Los presos tendrán que saber que una de las primeras cosas que va a ser Víctor Araúl y se la vi yo con tiempo.,los presos tendran que saber que una de las primeras cosas que va a ser victor araul y se la vi yo con tiempo,presos tendran saber primeras cosas va ser victor araul vi tiempo,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,193,Es que el estado va a tomar el control.,es que el estado va a tomar el control,va tomar control,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,194,"No más control, no más delincuencia, no más órdenes de dentro de los centros penitenciarios para que fuera de esos lugares se siga teniendo de rodillas y atemorizado, aterrorizado el país.",no mas control no mas delincuencia no mas ordenes de dentro de los centros penitenciarios para que fuera de esos lugares se siga teniendo de rodillas y atemorizado aterrorizado el pais,mas control mas delincuencia mas ordenes dentro centros penitenciarios lugares siga rodillas atemorizado aterrorizado pais,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,195,Voy a tomar el control de los centros penitenciarios.,voy a tomar el control de los centros penitenciarios,voy tomar control centros penitenciarios,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,196,Ni éste ni los anteriores gobiernos lo han hecho.,ni este ni los anteriores gobiernos lo han hecho,anteriores gobiernos hecho,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,197,"Cuestión de entrar en cada una de las cárceles con el personal policial y militar necesario para que los presos, con tiempo, se les dirá para que entrenen todos los armamentos, entrenen las drogas, entrenen el equipo de comunicación y el estado empiece, y ahora sí, a aplicar un verdadero régimen de rehabilitación social que hasta ahora ha quedado solamente en el papel.",cuestion de entrar en cada una de las carceles con el personal policial y militar necesario para que los presos con tiempo se les dira para que entrenen todos los armamentos entrenen las drogas entrenen el equipo de comunicacion y el estado empiece y ahora si a aplicar un verdadero regimen de rehabilitacion social que hasta ahora ha quedado solamente en el papel,cuestion entrar cada carceles personal policial militar necesario presos tiempo dira entrenen armamentos entrenen drogas entrenen equipo comunicacion empiece ahora si aplicar verdadero regimen rehabilitacion social ahora quedado solamente papel,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,198,"Pero más que la ciencia, también ahí es el tema legal, porque la policía no podía entrar ahí, y tuvieron que ya no existir el control del cárcel.",pero mas que la ciencia tambien ahi es el tema legal porque la policia no podia entrar ahi y tuvieron que ya no existir el control del carcel,mas ciencia tambien ahi tema legal policia podia entrar ahi existir control carcel,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,199,¿Se ha limpiado la nariz con el estado de excepción?,se ha limpiado la nariz con el estado de excepcion,limpiado nariz excepcion,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,200,Cerca de dir... Para que estén en la puerta y para que sean en su momento después contaminados y sean parte de ese sistema corrupto que hay en las cárceles.,cerca de dir para que esten en la puerta y para que sean en su momento despues contaminados y sean parte de ese sistema corrupto que hay en las carceles,cerca dir esten puerta momento despues contaminados parte sistema corrupto carceles,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,201,"Simplemente hay que decir, esto se hace y se cumple.",simplemente hay que decir esto se hace y se cumple,simplemente decir hace cumple,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,202,"Insisto, señor, los centros penitenciarios deben estar bajo control del estado.",insisto senor los centros penitenciarios deben estar bajo control del estado,insisto senor centros penitenciarios deben bajo control,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,203,¿Cómo el estado también el control?,como el estado tambien el control,tambien control,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,204,Haciendo las incursiones necesarias con fuerzas armadas y policías.,haciendo las incursiones necesarias con fuerzas armadas y policias,haciendo incursiones necesarias fuerzas armadas policias,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,205,"Esos presos que están ahí, dejen de delinquir, dejen de seguir dando órdenes al exterior de las cárteles, y dejen de seguir generando violencia.",esos presos que estan ahi dejen de delinquir dejen de seguir dando ordenes al exterior de las carteles y dejen de seguir generando violencia,presos estan ahi dejen delinquir dejen seguir dando ordenes exterior carteles dejen seguir generando violencia,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,206,Cuando Víctor Arausa presidente se le va a advertir en este caso de los presos.,cuando victor arausa presidente se le va a advertir en este caso de los presos,victor arausa presidente va advertir caso presos,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,207,"Señores PPL, tal día se va a tomar el control de todos los centros penitenciarios.",senores ppl tal dia se va a tomar el control de todos los centros penitenciarios,senores ppl tal dia va tomar control centros penitenciarios,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,208,"De ustedes depende presos, reos, personas privadas de libertad, como se quiera llamar, de que esto salga bien o salga bien.",de ustedes depende presos reos personas privadas de libertad como se quiera llamar de que esto salga bien o salga bien,ustedes depende presos reos personas privadas libertad quiera llamar salga bien salga bien,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,209,"Y estará invitada a la prensa, estará invitada a los derechos humanos, estará invitada a la fiscalía, estará invitada a toda la entidad del estado para que certifiquen que la incursión que va a hacer el estado es dentro del marco de la legalidad.",y estara invitada a la prensa estara invitada a los derechos humanos estara invitada a la fiscalia estara invitada a toda la entidad del estado para que certifiquen que la incursion que va a hacer el estado es dentro del marco de la legalidad,estara invitada prensa estara invitada derechos humanos estara invitada fiscalia estara invitada toda entidad certifiquen incursion va hacer dentro marco legalidad,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,210,"Si es que ellos complican las cosas de cada bala por cada proyectil que reciben este caso, mis policías o mis militares vamos a responder con igual o más fuerza que el estado debe imponer para el control de las cárceles.",si es que ellos complican las cosas de cada bala por cada proyectil que reciben este caso mis policias o mis militares vamos a responder con igual o mas fuerza que el estado debe imponer para el control de las carceles,si complican cosas cada bala cada proyectil reciben caso policias militares vamos responder igual mas fuerza debe imponer control carceles,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,211,"No es cuestión de decir, voy a entrar indiscutiblemente que va a hacer una planificación.",no es cuestion de decir voy a entrar indiscutiblemente que va a hacer una planificacion,cuestion decir voy entrar indiscutiblemente va hacer planificacion,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,212,"Pero, yo no le veo ningún problema a que el estado haga sentir su peso y su poder legal que lo tiene para tomar el control de los centros penitenciarios.",pero yo no le veo ningun problema a que el estado haga sentir su peso y su poder legal que lo tiene para tomar el control de los centros penitenciarios,veo ningun problema haga sentir peso poder legal tomar control centros penitenciarios,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,213,¿Usted cree que dentro de la policía hay corrupción?,usted cree que dentro de la policia hay corrupcion,usted cree dentro policia corrupcion,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,214,"En la policía... Para empezar, la policía es una institución que yo la llevo en el alma y en el corazón y le debo todo lo que soy.",en la policia para empezar la policia es una institucion que yo la llevo en el alma y en el corazon y le debo todo lo que soy,policia empezar policia institucion llevo alma corazon debo,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,215,Pero no puedo tapar el suelgo con un dedo.,pero no puedo tapar el suelgo con un dedo,puedo tapar suelgo dedo,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,216,Indiscutiblemente que hay corrupción en la policía e identificar los que tampoco es difícil.,indiscutiblemente que hay corrupcion en la policia e identificar los que tampoco es dificil,indiscutiblemente corrupcion policia identificar tampoco dificil,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,217,"Hay un departamento de asuntos internos, ¿sí?",hay un departamento de asuntos internos si,departamento asuntos internos si,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
VA2,218,"Hay un departamento de inteligencia, hay un departamento de inteligencia que se puede dedicar a ubicar perfectamente cuáles son los malos eleme",hay un departamento de inteligencia hay un departamento de inteligencia que se puede dedicar a ubicar perfectamente cuales son los malos eleme,departamento inteligencia departamento inteligencia puede dedicar ubicar perfectamente cuales malos eleme,VICTOR ARAUS,CRISTINA CARRERA,4.0,"MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA ""PID"""
DN1,1," Daniel Noboa aborda temas cruciales para el Ecuador en 2025, incluyendo seguridad, economía, energía y políticas sociales.",daniel noboa aborda temas cruciales para el ecuador en incluyendo seguridad economia energia y politicas sociales,daniel noboa aborda temas cruciales ecuador incluyendo seguridad economia energia politicas sociales,DANIEL NOBOA AZIN,MARIA JOSE PINTO,7.0,"MOVIMIENTO ACCION DEMOCRATICA NACIONAL, ADN"
DN1,2,"Noboa enfatiza la lucha contra el crimen organizado y el narcotráfico, destacando la necesidad de cooperación internacional y reformas en el sistema penitenciario y de seguridad fronteriza.",noboa enfatiza la lucha contra el crimen organizado y el narcotrafico destacando la necesidad de cooperacion internacional y reformas en el sistema penitenciario y de seguridad fronteriza,noboa enfatiza lucha crimen organizado narcotrafico destacando necesidad cooperacion internacional reformas sistema penitenciario seguridad fronteriza,DANIEL NOBOA AZIN,MARIA JOSE PINTO,7.0,"MOVIMIENTO ACCION DEMOCRATICA NACIONAL, ADN"
DN1,3,"En lo económico, menciona la estabilización fiscal, la diversificación de la matriz energética y la atracción de inversión extranjera, mientras descarta una reforma tributaria inmediata.",en lo economico menciona la estabilizacion fiscal la diversificacion de la matriz energetica y la atraccion de inversion extranjera mientras descarta una reforma tributaria inmediata,economico menciona estabilizacion fiscal diversificacion matriz energetica atraccion inversion extranjera mientras descarta reforma tributaria inmediata,DANIEL NOBOA AZIN,MARIA JOSE PINTO,7.0,"MOVIMIENTO ACCION DEMOCRATICA NACIONAL, ADN"
DN1,4,"También aborda temas sociales como la salud y la educación, proponiendo mayor automatización y eficiencia en los servicios.",tambien aborda temas sociales como la salud y la educacion proponiendo mayor automatizacion y eficiencia en los servicios,tambien aborda temas sociales salud educacion proponiendo mayor automatizacion eficiencia servicios,DANIEL NOBOA AZIN,MARIA JOSE PINTO,7.0,"MOVIMIENTO ACCION DEMOCRATICA NACIONAL, ADN"
DN1,5,"Además, expresa su deseo de reformas constitucionales y políticas para mejorar la gobernabilidad y combatir la corrupción.",ademas expresa su deseo de reformas constitucionales y politicas para mejorar la gobernabilidad y combatir la corrupcion,ademas expresa deseo reformas constitucionales politicas mejorar gobernabilidad combatir corrupcion,DANIEL NOBOA AZIN,MARIA JOSE PINTO,7.0,"MOVIMIENTO ACCION DEMOCRATICA NACIONAL, ADN"
DN1,6,"La entrevista también evidencia el contexto electoral y las tensiones políticas, con críticas a opositores y énfasis en la necesidad de una asamblea alineada con su administración.",la entrevista tambien evidencia el contexto electoral y las tensiones politicas con criticas a opositores y enfasis en la necesidad de una asamblea alineada con su administracion,entrevista tambien evidencia contexto electoral tensiones politicas criticas opositores enfasis necesidad asamblea alineada administracion,DANIEL NOBOA AZIN,MARIA JOSE PINTO,7.0,"MOVIMIENTO ACCION DEMOCRATICA NACIONAL, ADN"
