ID;Oracion_ID;Oracion;Temas Clave
6;1218;sector privado buscar colaboración estrecho empresa atraer patrocinio financiamiento adicional desarrollo deporte;deporte, desarrollo
6;1219;capacitación dirigente deportivo implementar programa virtual capacitación dirigente deportivo tema técnicometodológico administración deportivo liderazgo autogestión;
6;1220;estímulo económico redefinir estímulo económico recibir atleta asegurar poder cubrir gasto personal familiar además ofrecerl seguridad económico continuar carrera deportivo;seguridad
6;1221;incrementar valor estímulo logro juego olímpicos paralímpico;
6;1222;reducción sedentarismo organizar evento recreativo gran escala diferente provincia objetivo llegar mayor cantidad posible ciudadano fomentar acceso recreación derecho básico;
6;1223;impulsar actividad recreación activo contrarrestar uso inadecuado tiempo libre vez deriva comportamiento nocivo alcoholismo tabaquismo;
6;1224;educación físico mejorar calidad enseñanza educación físico escuela enfoque importancia actividad físico desarrollo cognitivo emocional físico estudiante;desarrollo, educación
6;1225;integrar programa extracurricular promover actividad físico club deportivo escolar evento estudiantil;
6;1226;capacitación docente elaborar programa capacitación profesor educación físico dotándolo herramienta pedagógico metodológica avanzado;educación
6;1227;iniciación deportivo organizar evento deportivo nivel nacional juego deportivo escolar intercolegial provincial servir plataforma participación masivo niño joven facilitar exposición deporte organizado competitivo;deporte
6;1228;deporte inclusivo asegurar persona discapacidad físico mental poder acceder programa recreativo deportivo adaptado;deporte
6;1229;evento recreación comunitario promover actividad físico nivel comunitario evento caminata carrera jornada recreativa involucrar familia comunidad entero;
6;1230;cultura fortalecimiento patrimonio cultural memoria social articular sistema nacional cultura proteger difundir patrimonio cultural memoria social país;cultura
6;1231;fortalecer infraestructura cultural través creación red repositorio incluir museo biblioteca archivo descentralizar recurso mejorar acceso provincia rural;infraestructura, cultura
6;1232;impulso industria cultural creativa fomentar creación producción circulación bien servicio artístico través nuevo incentivo fiscal inversión privado cultura;industria, cultura, inversión
6;1233;garantizar acceso capacitación herramienta profesionalización artista gestor cultural objetivo aumentar ingreso generado actividad facilitar participación mercado internacional;cultura
6;1234;consolidación información cultural modernizar sistema integral información cultural utilizar información actualizado garantizar recurso asignir eficientemente maximizar impacto;cultura
6;1235;desarrollar visualizador información ser accesible ciudadano;
6;1236;migración mano justo perspectiva humano programa regularización redimensionar programa regularización migratorio supervigilar cumplimiento obligación tener persona extranjero respetar observar ley norma orden público ecuador;
6;1237;migración irregular conllevar grave implicación materia seguridad país destino origen propio migrante proceso regularización deber encaminar él integración sociedad ecuatoriano;seguridad
6;1238;acuerdo internacional impulsar acuerdo garantizar derecho migrant énfasis necesidad especial protección grupo atención prioritario;
6;1239;negociar fórmula internacional alcanzar compromiso migración circular lograr medida resguardir migración seguro combate trata persona privilegiar gestión internacional combatir red trata persona tráfico ilícito migrant cooperación agencia policial judicial;
6;1240;mecanismo protección internacional migrant reforzar capacidad institucional brindar protección internacional desarrollar mecanismo integral determinación condición apátrida fortalecer oportunidad integración refugiado migrant así inclusión socio económico comunidad acogida persona extranjero sujeto protección internacional;
6;1241;servicio consular digital implementar transformación digital herramienta optimización servicio ciudadano incrementar productividad servicio consular prestación comunidad ecuatoriano exterior garantizar efectivo ejercicio derecho sufragio exterior;
6;1242;mano inteligente promover creación oportunidad generación oportunidad ecuatoriano agriculturar transformación productivo capacitar productor producción ser aquel mercado demando implementar mejor tecnología semilla material genético acompañado contrato demás actor cadena productivo minimizar exposición bajo precio oportunista;agricultura, tecnología, cultura
6;1243;crédito pequeño productor otorgar crédito productivo tasa interés preferencial pequeño productor acceder capital insumos calidad incrementar productividad;
6;1244;cuidado ambiente implementar programa incentivo directo aquel productor incorporar práctica agricultura sostenible ayuden preservación ecosistema acompañamiento ministerio agricultura ambiente;agricultura, ambiente, cultura
6;1245;productor deber ser aliado cuidado naturaleza;
6;1246;investigación campo repotenciar instituto meteorología hidrología agrocalidad investigación agropecuario brindar información material necesario permitir mejor planificación ciclo productivo densificar red estación meteorológico actualizar mapa suelo así fortalecer inversión privado desarrollo tecnología introducción nuevo material agropecuario;tecnología, desarrollo, inversión
6;1247;campo digital desarrollar plataforma digital conectar directamente agricultor comprador nacional internacional reducir intermediario mejorar margen ganancia;
6;1248;economía comunitario desarrollar programa orientado sector sierra central promover tecnificación organización productor zona poder proveer directamente producto desayuno escolar unidad educativo zona así mismo extender iniciativa zona tener económico;economía
6;1249;sistema riego complementar esfuerzo gobierno local llevar adelante sistema riego sierra central través línea crédito preferencial bde acorde capacidad pago gad garantizar participación presupuesto mano obra local;gobierno
6;1250;mujer rural diagnóstico situación levantar línea base situación mujer lechera país contar dato permitir mejorar iniciativa fortalecimiento producción comercialización asociatividad;
6;1251;capacitación desarrollar proceso capacitación producción leche gestión financiero marketing junto ieps conafips;
6;1252;apertura nuevo mercado dotar asesoría técnico mujer rural parte sercop participar proceso comprás público leche desayuno escolar;
6;1253;introducción técnica mejorada producción implementar iniciativa través ministerio agricultura ganadeer mejorar tecnología utilizado producción leche;agricultura, tecnología, cultura
