ID;Oracion_ID;Oracion;Temas Clave;Partido;CandidatoPresidente;CandidatoVicePresidente;ListaPolitica
6;336;santo domingo tsáchila;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;337;imbabura;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;338;cotopaxi;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;339;chimborazo;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;340;loja;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;341;santa elena;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;342;cañar;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;343;bolívar;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;344;sucumbío;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;345;morona santiago;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;346;carchi;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;347;orellán;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;348;napo;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;349;pastazar;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;350;zamora chinchipe;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;351;galápago;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;352;total;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;354;aspecto aún preocupante ser sostenibilidad financiero sistema;sostenibilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;355;proyectar próximo cinco año haber suficiente recurso cubrir prestación actual incluido pensión;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;356;ecuatoriano obligado cubrir pagar pensión tener capacidad financiero cumplir obligación;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;357;cubrir brecha haber recurrir préstamo mismo instituto ecuatoriano seguridad social iess comprometer aún fondo trabajador afiliado;seguridad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;358;inversión público plan anual inversión pai gobierno ecuador presentar distribución variado recurso asignado diverso institución público programa objetivo mejorar área estratégico país;gobierno, inversión;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;359;sector mayor presupuesto incluir ministerio transporte obra público recibir aproximadamente millón proyecto infraestructura vial ministerio educación millón destinado mejorar infraestructura educativo reducir brecha digital;infraestructura, transporte, educación;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;360;caso destacado ser ministerio defensa asignación millón fortalecer vigilancia seguridad territorial operativo;seguridad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;361;atención seguridad público reflejar millón asignado ministerio interior adquisición vehículo equipamiento policial;seguridad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;362;lado ministerio salud público contar millón distribuido proyecto infraestructura hospitalario fortalecimiento sector maternoinfantil;infraestructura, salud, salud pública;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;363;institución recibir menos recurso secretaría gestión riesgo;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;364;millón enfocado prevención desastre limitado asignación poder restringir capacidad respuesta frente fenómeno natural niño;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;365;asimismo secretaría técnico ecuador crecer desnutrición infantil recibir;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;366;millón combatir desnutrición crónico problema afectar casi cuarto parte niño país;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;367;aunque plan anual inversión pai oficialmente valorado millón solo millón destinado obra público general revelar enfoque limitado rubro;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;368;julio sólo haber ejecutar millón obra público debido principalmente falta financiamiento gran parte deuda;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;369;falta inversión impacto negativamente capacidad mantener expandir infraestructura clave petrolera eléctrico vial esencial desarrollo país;infraestructura, desarrollo, inversión;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;370;desigual distribución recurso bajo ejecución obra público poner riesgo desarrollo sostenible país afectar directamente población depender servicio básico infraestructura público mejorar calidad vida;desarrollo sostenible, infraestructura, desarrollo;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;371;sector estratégico energía eléctrico diseño institucional sector eléctrico ecuador estructurado torno varios entidad clave;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;372;ministerio energía mina mem ser ente rector encargado planificación formulación política energético minera;energía, política;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;373;través viceministerio electricidad energía renovable mem articular evalúa gestión técnico sector fás generación transmisión distribución comercialización;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;374;plan maestro electricidad pme ser instrumento planificación dirigir desarrollo sector alinear él ley orgánico servicio público energía eléctrico lospeir establecer principio obligatoriedad accesibilidad sostenibilidad servicio público energía;energía, desarrollo, accesibilidad, sostenibilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;375;marco institucional incluir agencia regulación control energía recurso natural renovable arcernnr encargado regular supervisar sector operador nacional electricidad cenace responsable operación sistema nacional interconectado sni;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;376;además generación energía ser realizar empresa público privado mientras transmisión distribución principalmente cargo celec ep empresa distribución regional;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;377;modelo buscar promover participación privado desarrollo sector haber facilitar mediante reforma legal reciente permitir inversión privado área generación autogeneración transmisión;desarrollo, inversión;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;378;embargo enfrentar desafío importante expansión red eléctrico integración energía renovable necesidad optimizar costo operación expandir infraestructura mejorar cobertura eléctrico país sector eléctrico ecuador enfrentar importante desafío relacionado infraestructura sostenibilidad energético expansión fuente renovable;energía, infraestructura, energías renovables, sostenibilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;379;acuerdo ministerio energía mina país contar potencia instalado;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;380;mw;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;381;provenir energía hidráulico subrayar alto dependencia cuenca hidrológico estacionalidad;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;382;nivel distribución cobertura alcanzar;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;383;aún haber comunidad remoto acceso servicio eléctrico;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;384;sistema nacional interconexión s;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;385;n;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;386;i;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;387;apoyar infraestructura transmisión conectar país colombia perú permitir mejorar seguridad energético aunque requerir inversión significativo modernizar línea transmisión repotenciar aquel haber cumplir vida útil;seguridad, infraestructura;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;388;principal reto ser expansión red atender creciente demanda sector productivo promover electromovilidad;movilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;389;además deber gestionar proyecto eficiencia energético sustitución energía renovable electricidad proceso doméstico industrial poder reducir uso combustible fósil emisión gas efecto invernadero;energía, industria, ciencia;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;390;plan expansión transmisión ecuador prever inversión significativo ascender;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;391;millón fortalecer red eléctrico país garantizar calidad confiabilidad seguridad servicio;seguridad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;392;corto plazo necesitar destinar;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;393;millón mientras mediano largo plazo deber invertir;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;394;millón;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;395;millón respectivamente;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;396;inversión ser esencial modernizar línea transmisión repotenciar instalación obsoleto adaptar sistema necesidad creciente demanda eléctrico promover además matriz energético sostenible eficiente;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;397;embargo lograr ejecución efectivo sostenido proyecto ser fundamental implementación nuevo marco regulatorio sector eléctrico;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;398;marco deber brindar seguridad jurídico inversor establecer objetivo estratégico transición energético fomentar uso fuente energía renovable energía solar eólico tecnología emergente hidrógeno verde;tecnología, energía, energía solar, seguridad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;399;período importación electricidad ecuador aumentar pasar gwh;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;400;gwh;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;401;crecimiento ser particularmente notable aumento reflejar creciente dependencia país importación energía cubrir demanda interno;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;402;impactar economía nacional aumentar costo producción energético reducir competitividad país especialmente sector intensivo consumo energía;energía, economía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;403;resumen inversión expansión sistema transmisión ser crucial modernización sector eléctrico ecuatoriano éxito depender gran medida marco regulatorio estable ley integral gueír transición energético promueva mayor inversión tecnología limpio sostenible;tecnología, inversión;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;404;finalmente impacto vida persona ser notable fiabilidad sistema eléctrico ser fundamental desarrollo socioeconómico;desarrollo;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;405;interrupción frecuente tiempo prolongado servicio afectar negativamente familia educación sector productivo;educación;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;406;además falta acceso energía zona remoto limitar oportunidad desarrollo perpetuar desigualdad;energía, desarrollo, igualdad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;407;inversión infraestructura eléctrico adopción nuevo tecnología hidrógeno verde sistema almacenamiento ser clave garantizar transición energético promover crecimiento sostenible país;tecnología, infraestructura, inversión;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;408;mina sector minero ecuador haber tener desarrollo notable último década impulsado principalmente explotación proyecto gran escala fruta norte mirador así activación proyecto segundo generación cascabel loma largo curipamba;desarrollo;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;409;minería haber pasar ser actividad secundario convertir él pilar fundamental economía ecuatoriano exportación haber incrementar manera sostenido alcanzar;exportaciones, economía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;410;millón dólares;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;411;producción minera él especialmente oro cobre plata haber mostrar crecimiento acelerado;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;412;particular mina fruto norte haber ser principal generadora divisa exportar grande cantidad oro;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;413;además mina mirador haber ser crucial producción cobre;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;414;dos mina haber contribuir significativamente enero septiembre exportación minero exportación oro alcanzar;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;415;kilograr representar incremento relación similar período año anterior consolidar ecuador nuevo actor minería internacional;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;416;exportación oro año kilogramo usd precio valor dólare unitario s fob dólaresklg;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;494;oro incluido oro platinado bruto semilaborado polvo;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;495;enero septiembre;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;496;fuente banco central ecuador;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;497;boletín sector minero;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;498;comportamiento exportación minero ecuador haber mostrar crecimiento significativo;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;499;exportación ser millón cifra alcanzar millón representar aumento vez año;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;500;crecimiento acelerar notablemente partir exportación superar mil millón dólares primero vez;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;501;mayor aumento dar reflejar auge producción comercialización mineral impulsado expansión sector minero país;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;502;fuente banco central ecuador;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;503;boletín sector minero;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;504;año exportación producto minero dólares usd;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;534;fuente ministerio energía mina;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;535;inversión extranjero directo sector minero haber alcanzar nivel precedente;inversión;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;536;proyecto san carlos panantza warintza cangrejo fase avanzado desarrollo esperar generar mil millón dólares inversión adicional así mil empleo;inversión, empleo, desarrollo;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;537;solo proyectar inversión superior;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;538;millón dólares distribuido principalmente provincia zamora chinchipe morona santiago concentrar principal yacimiento mineral país;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;539;impacto económico sector limitar únicamente exportación;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;540;recaudación tributario sector minero ecuador haber mostrar crecimiento importante último año especialmente partir;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;541;recaudación alcanzar millón representar incremento notable respecto ser millón;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;542;aumento alinear crecimiento exportación minero impulsado mayor explotación mineral mejora precio internacional;exportaciones;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;543;embargo dato mostrar fluctuación año anterior reflejar volatilidad sector necesidad marco regulatorio estable garantizar sostenibilidad crecimiento;sostenibilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;544;año recaudación tributario sector minero usd;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;570;fuente ministerio energía mina;energía;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;571;pesar claro crecimiento económico haber generar sector existir desafío importante cuanto impacto social ambiental;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;572;actividad minero especialmente gran escala haber generar preocupación deforestación contaminación agua desplazamiento comunidad local;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;573;manejo responsable recurso natural implementación tecnología minimicir impacto ambiental ser fundamental garantizar sostenibilidad sector;tecnología, sostenibilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;574;futuro sector minero ecuador parecer prometedor siempre manejar manera responsable sostenible;;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;575;expansión red infraestructura facilitar acceso proyecto minero ser prioridad implementación reforma regulatoria ser clave atraer inversión;infraestructura;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;576;además integración nuevo tecnología fortalecimiento regulación ambiental ser esencial mantener equilibrio desarrollo económico preservación entorno natural;tecnología, desarrollo;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;577;conclusión sector minero ecuatoriano haber consolidar pilar economía país impacto positivo término crecimiento económico generación empleo;economía, empleo;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
6;578;embargo sostenibilidad largo plazo depender capacidad país gestionar recurso manera eficiente respetar compromiso ambiental social adquirido comunidad entorno natural;sostenibilidad;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;FRANCESCO TABACCHI;BLANCA SACANCELA;21
